🌙月光宝盒,#genre#
乌海,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2355general
赤峰,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2351general
呼伦贝尔,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2356general
兴安盟,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2357general
通辽,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2353general
锡林郭勒,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2346general
乌兰察布,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2354general
鄂尔多斯,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2349general
巴彦淖尔,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2348general
阿拉善,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2347general



🇨🇳成都频道,#genre#
成都经济,https://www.pantxt.top/f/D1oi3/k-web/ku9/js/cdu.js?id=cdjj
成都生活,https://www.pantxt.top/f/D1oi3/k-web/ku9/js/cdu.js?id=cdsh
成都影视,https://www.pantxt.top/f/D1oi3/k-web/ku9/js/cdu.js?id=cdys
成都公共,https://www.pantxt.top/f/D1oi3/k-web/ku9/js/cdu.js?id=cdgg
成都少儿,https://www.pantxt.top/f/D1oi3/k-web/ku9/js/cdu.js?id=cdse
成都榕城先锋,https://www.pantxt.top/f/D1oi3/k-web/ku9/js/cdu.js?id=cdrc



💥轮播视频,#genre#

电影_星爷,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11342412&token=xiangxiweishiIPTV
电影_英叔,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11342421&token=xiangxiweishiIPTV
电影_发哥,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11342387&token=xiangxiweishiIPTV
电影_成龙,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11342386&token=xiangxiweishiIPTV
电影_王晶,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11602058&token=xiangxiweishiIPTV
电影_沈腾,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11601968&token=xiangxiweishiIPTV
电影_黄渤,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11352876&token=xiangxiweishiIPTV
电影_强森,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=21059581&token=xiangxiweishiIPTV
电影_漫威,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11602034&token=xiangxiweishiIPTV
电影_宇宙,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11342428&token=xiangxiweishiIPTV
电影_怪兽,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=21059577&token=xiangxiweishiIPTV
电影_武侠,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11342427&token=xiangxiweishiIPTV
电影_警匪,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11352886&token=xiangxiweishiIPTV
电影_罪犯,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11352962&token=xiangxiweishiIPTV
电影_枪战,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=21059579&token=xiangxiweishiIPTV
电影_赛车,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11279247&token=xiangxiweishiIPTV
电影_推荐,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11602041&token=xiangxiweishiIPTV
电影_热血,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11352934&token=xiangxiweishiIPTV
电影_盗墓,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=21059552&token=xiangxiweishiIPTV
电影_贺岁,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11601971&token=xiangxiweishiIPTV
电影_玄幻,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11342414&token=xiangxiweishiIPTV
电影_谍战,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=21059585&token=xiangxiweishiIPTV
电影_喜剧,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11352877&token=xiangxiweishiIPTV
电影_港片,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11602043&token=xiangxiweishiIPTV
电影_国产,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11352973&token=xiangxiweishiIPTV
电影_周星星,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11336587&token=xiangxiweishiIPTV
电影_李连杰,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11342390&token=xiangxiweishiIPTV
电影_洪金宝,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11279251&token=xiangxiweishiIPTV
电影_梁家辉,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11342429&token=xiangxiweishiIPTV
电影_许冠英,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11601972&token=xiangxiweishiIPTV
电影_刘德华,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11342424&token=xiangxiweishiIPTV
电影_斯坦森,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=21059588&token=xiangxiweishiIPTV
电影_八点档,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=880261&token=xiangxiweishiIPTV
电影_贺岁片,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11601986&token=xiangxiweishiIPTV
电影_功夫片,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11352941&token=xiangxiweishiIPTV
电影_黑帮片,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11336719&token=xiangxiweishiIPTV
电影_丧尸片,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=21059578&token=xiangxiweishiIPTV
电影_灾难片,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11602075&token=xiangxiweishiIPTV
电影_谍战片,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=21059587&token=xiangxiweishiIPTV
电影_战争片,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=21059574&token=xiangxiweishiIPTV
电影_犯罪片,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11352974&token=xiangxiweishiIPTV
电影_古装片,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11336590&token=xiangxiweishiIPTV
电影_高分动作,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11352884&token=xiangxiweishiIPTV
电影_动作电影,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11602077&token=xiangxiweishiIPTV
电影_搞笑喜剧,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11342423&token=xiangxiweishiIPTV
电影_喜剧专场,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11602044&token=xiangxiweishiIPTV
电影_欢笑影院,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11352894&token=xiangxiweishiIPTV
电影_不挤影院,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11352897&token=xiangxiweishiIPTV
电影_国产悬疑,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11342395&token=xiangxiweishiIPTV
电影_快意江湖,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11342435&token=xiangxiweishiIPTV
电影_黑帮斗争,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11342419&token=xiangxiweishiIPTV
电影_古墓系列,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11352913&token=xiangxiweishiIPTV
电影_嫣然影厅,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11601977&token=xiangxiweishiIPTV
电影_女神系列,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11336571&token=xiangxiweishiIPTV
电影_经典女神,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11352909&token=xiangxiweishiIPTV
电影_许氏三杰,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11602033&token=xiangxiweishiIPTV
电影_经典港片,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11352965&token=xiangxiweishiIPTV
电影_镖行天下,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11352969&token=xiangxiweishiIPTV
电影_喜乐影院,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=21059580&token=xiangxiweishiIPTV
电影_蘑菇影厅,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11601981&token=xiangxiweishiIPTV
电影_搞笑恐怖,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11601960&token=xiangxiweishiIPTV
电影_死神来了,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11352903&token=xiangxiweishiIPTV
电影_怪兽系列,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=21059554&token=xiangxiweishiIPTV
搞笑_陈翔六点半,https://bitbucket.org/guot55/bhmb/raw/main/TVBoxOSC/k-web/ku9/js/ptlunb.js?hy=11274154&token=xiangxiweishiIPTV


强森,http://cfss.cc/cdn/hy/21059581.m3u8
斯坦森,http://cfss.cc/cdn/hy/21059588.m3u8
史泰龙,http://cfss.cc/cdn/hy/23864973.m3u8
成龙,http://cfss.cc/cdn/hy/11342386.m3u8
黄渤,http://cfss.cc/cdn/hy/11352876.m3u8
沈腾,http://cfss.cc/cdn/hy/11601968.m3u8
王晶,http://cfss.cc/cdn/hy/11602058.m3u8
周星驰,http://cfss.cc/cdn/hy/11336587.m3u8
李连杰,http://cfss.cc/cdn/hy/11342390.m3u8
刘德华,http://cfss.cc/cdn/hy/11342424.m3u8
周润发,http://cfss.cc/cdn/hy/11342387.m3u8
古天乐,http://cfss.cc/cdn/hy/29982675.m3u8
甄子丹,http://cfss.cc/cdn/hy/11352935.m3u8
洪金宝,http://cfss.cc/cdn/hy/11279251.m3u8
功夫,http://cfss.cc/cdn/hy/11352941.m3u8
金庸武侠,http://cfss.cc/cdn/hy/11342435.m3u8
武侠,http://cfss.cc/cdn/hy/11342427.m3u8
玄幻,http://cfss.cc/cdn/hy/11342414.m3u8
国产,http://cfss.cc/cdn/hy/11352973.m3u8
不挤影院,http://cfss.cc/cdn/hy/11352897.m3u8
许氏三杰,http://cfss.cc/cdn/hy/11602033.m3u8
高分动作,http://cfss.cc/cdn/hy/11352884.m3u8
欢笑影院,http://cfss.cc/cdn/hy/11352894.m3u8
国产悬疑,http://cfss.cc/cdn/hy/11342395.m3u8
黑帮斗争,http://cfss.cc/cdn/hy/11342419.m3u8
国产电影,http://ygbh.site/php/bfgd.php?id=289
埋堆堆,http://cfss.cc/cdn/hy/29465851.m3u8
寻秦记,http://cfss.cc/cdn/hy/29465848.m3u8
封神榜,http://cfss.cc/cdn/hy/29465849.m3u8
繁花,http://cfss.cc/cdn/hy/21059580.m3u8
繁花,http://cfss.cc/cdn/hy/23749083.m3u8
亮剑,http://cfss.cc/cdn/hy/30080238.m3u8
雪豹,http://cfss.cc/cdn/hy/29580970.m3u8
庆余年,http://cfss.cc/cdn/hy/11352960.m3u8
永夜星河,http://cfss.cc/cdn/hy/23734169.m3u8
陈情令,http://cfss.cc/cdn/hy/29465862.m3u8
洗冤录,http://cfss.cc/cdn/hy/23903130.m3u8
济公,http://cfss.cc/cdn/hy/23903123.m3u8
大时代,http://cfss.cc/cdn/hy/23865161.m3u8
柳舟计,http://cfss.cc/cdn/hy/23860039.m3u8
大秦赋,http://cfss.cc/cdn/hy/23903130.m3u8
创世纪,http://cfss.cc/cdn/hy/29465852.m3u8
老三国,http://cfss.cc/cdn/hy/11602081.m3u8
猫和老鼠,http://cfss.cc/cdn/hy/11352879.m3u8
皮卡丘,http://cfss.cc/cdn/hy/23749096.m3u8
喜羊羊,http://cfss.cc/cdn/hy/23865080.m3u8
茶啊二中,https://live.iill.top/huya/11213191
哆啦A梦,https://live.iill.top/huya/11601963
航海王,https://live.iill.top/huya/16913382
七龙珠,https://live.iill.top/huya/11601966
猫和老鼠,https://live.iill.top/huya/11352879
中华小当家,https://live.iill.top/huya/11342413
音乐石榴,https://live.iill.top/huya/17091681
音乐速递,https://live.iill.top/huya/19439762
治愈放松,https://live.iill.top/huya/21241811
阅读学习,https://live.iill.top/huya/21241813



高清电影,http://cfss.cc/cdn/hy/21059581.m3u8
功夫电影,http://cfss.cc/cdn/hy/11352941.m3u8
经典剧场,http://198.23.236.148:35455/douyu/7623292
星河电影1,http://131.186.40.172:15002/huya/21059615
星河电影2,http://131.186.40.172:15002/huya/11342432
星河功夫,http://131.186.40.172:15002/huya/11342435
星河高清电影3,http://131.186.40.172:15002/huya/11602031
星河高清电影4,http://131.186.40.172:15002/huya/11602075
星河高清电影5,http://131.186.40.172:15002/huya/11342399
星河高清电影7,http://131.186.40.172:15002/huya/11601962
星河高清电影9,http://131.186.40.172:15002/huya/11336571
星河高清电影10,http://131.186.40.172:15002/huya/11601955
星河剧集1,http://131.186.40.172:15002/huya/23903123
星河剧集2 http://131.186.40.172:15002/huya/23863804
星河剧集3,http://131.186.40.172:15002/huya/23865171
星河剧集4,http://131.186.40.172:15002/huya/11602088
星河剧集5,http://131.186.40.172:15002/huya/11336591
星河剧集6,http://131.186.40.172:15002/huya/11342388
星河剧集7,ttp://131.186.40.172:15002/huya/11342398
星河剧集8,http://131.186.40.172:15002/huya/11342417
星河剧集9,http://131.186.40.172:15002/huya/11342420
星河剧集10,http://131.186.40.172:15002/huya/11342438
星河剧集11,http://131.186.40.172:15002/huya/11601979
星河剧集12,http://131.186.40.172:15002/huya/21059567
星河剧集13,http://131.186.40.172:15002/huya/21059568
星河剧集14,http://131.186.40.172:15002/huya/21059575
星河剧集15,http://131.186.40.172:15002/huya/21059605
星河剧集16,http://131.186.40.172:15002/huya/21059608
星河剧集17,http://131.186.40.172:15002/huya/21059609
星河剧集18,http://131.186.40.172:15002/huya/21059630
星河剧集19,http://131.186.40.172:15002/huya/21059631
星河剧集20,http://131.186.40.172:15002/huya/26355822
星河剧集21,http://131.186.40.172:15002/huya/11602067
星河高清剧场,http://131.186.40.172:15002/huya/11342412
yy古装剧场,http://131.186.40.172:15002/yy/1354936134

电影,#genre#
周星星,http://h.20191209.xyz:25888/huya/11342412
成龙,http://h.20191209.xyz:25888/huya/11342386
林正英,http://h.20191209.xyz:25888/huya/11342421
李茶的姑妈,http://h.20191209.xyz:25888/huya/880261
宝盒没宝,https://gitee.com/baohe2025/bh/raw/master/bh.mp4
王晶,http://h.20191209.xyz:25888/huya/11602058
贺岁档,http://h.20191209.xyz:25888/huya/11601986
春节喜剧,http://h.20191209.xyz:25888/huya/11352897
速肌,http://h.20191209.xyz:25888/huya/11279251
刘德华,http://h.20191209.xyz:25888/huya/11342424
丧尸来啦,http://h.20191209.xyz:25888/huya/11342422
si神来了,http://h.20191209.xyz:25888/huya/11352903
诺兰,http://h.20191209.xyz:25888/huya/30080257
古天乐,http://h.20191209.xyz:25888/huya/29982675
情人节,http://h.20191209.xyz:25888/huya/11352915
女神系列,http://h.20191209.xyz:25888/huya/11336571
喜剧专场,http://h.20191209.xyz:25888/huya/11602044
Han国动作片,http://h.20191209.xyz:25888/huya/11352884
香港贺岁片,http://h.20191209.xyz:25888/huya/11601955
红楼梦,http://h.20191209.xyz:25888/huya/30080221
许氏三杰,http://h.20191209.xyz:25888/huya/11602033
玄幻剧场,http://h.20191209.xyz:25888/huya/11342414
曾江,http://h.20191209.xyz:25888/huya/11601981
动作电影,http://h.20191209.xyz:25888/huya/11602077
国产悬疑,http://h.20191209.xyz:25888/huya/11342395
尹正,http://h.20191209.xyz:25888/huya/30080231
首尔之春,http://h.20191209.xyz:25888/huya/30080226
港片追女仔,http://h.20191209.xyz:25888/huya/11602043
孙红雷,http://h.20191209.xyz:25888/huya/11352917
合家欢,http://h.20191209.xyz:25888/huya/11352877
学不会系列,http://h.20191209.xyz:25888/huya/11352945
误杀3,http://h.20191209.xyz:25888/huya/880219

剧集,#genre#

曾小贤,http://h.20191209.xyz:25888/huya/11336726
李云龙,http://h.20191209.xyz:25888/huya/30080238
超级交通站,http://h.20191209.xyz:25888/huya/11342433
许三多,http://h.20191209.xyz:25888/huya/11342430
父母爱情,http://h.20191209.xyz:25888/huya/11602071
苏大强,http://h.20191209.xyz:25888/huya/21059594
情满四合院,http://h.20191209.xyz:25888/huya/11342426
宝盒没宝,https://gitee.com/baohe2025/bh/raw/master/bh.mp4
胡八一,http://h.20191209.xyz:25888/huya/11352871
搞笑一家人,http://h.20191209.xyz:25888/huya/11342402
杨光的快乐生活,http://h.20191209.xyz:25888/huya/11602085
狄仁杰,http://h.20191209.xyz:25888/huya/11342425
李淳罡,http://h.20191209.xyz:25888/huya/11336592
范闲,http://h.20191209.xyz:25888/huya/11352960
医馆笑传,http://h.20191209.xyz:25888/huya/11352891
小染坊,http://h.20191209.xyz:25888/huya/11602086
狄仁杰,http://h.20191209.xyz:25888/huya/11352958
春水盈盈,http://h.20191209.xyz:25888/huya/30080255
乡村爱情,http://h.20191209.xyz:25888/huya/11602088
在哪儿跌倒的还得在哪儿爬起来,http://h.20191209.xyz:25888/huya/11602088
夏雪夏雨夏冰雹,http://h.20191209.xyz:25888/huya/11352872
扫黑风暴,http://h.20191209.xyz:25888/huya/11342404
云南虫谷,http://h.20191209.xyz:25888/huya/11352910
三国演义,http://h.20191209.xyz:25888/huya/11602081
神雕侠侣,http://h.20191209.xyz:25888/huya/11352964
鬼吹灯,http://h.20191209.xyz:25888/huya/29465863
渗透,http://h.20191209.xyz:25888/huya/30080244
抗日游击队,http://h.20191209.xyz:25888/huya/11352912
抗战英雄,http://h.20191209.xyz:25888/huya/11352936
炊事班的故事,http://h.20191209.xyz:25888/huya/19524135
民兵葛二蛋,http://h.20191209.xyz:25888/huya/11602072
你是我的荣耀,http://h.20191209.xyz:25888/huya/11352920
特种兵之火凤凰,http://h.20191209.xyz:25888/huya/29982636
我就问你这瓜保熟吗,http://h.20191209.xyz:25888/huya/11601970
一代枭雄,http://h.20191209.xyz:25888/huya/11342398
白鹿原,http://h.20191209.xyz:25888/huya/11342416
太极张三丰,http://h.20191209.xyz:25888/huya/26355770
勇敢的心,http://h.20191209.xyz:25888/huya/11602037
刑事侦缉档案,http://h.20191209.xyz:25888/huya/29465856
漫长的季节,http://h.20191209.xyz:25888/huya/11342393
王漫妮,http://h.20191209.xyz:25888/huya/21059609
汉武大帝,http://h.20191209.xyz:25888/huya/26355859
全职高手,http://h.20191209.xyz:25888/huya/11352901
风筝,http://h.20191209.xyz:25888/huya/30080225
陀枪师姐,http://h.20191209.xyz:25888/huya/29465855
还珠格格,http://h.20191209.xyz:25888/huya/30080241
与凤行,http://h.20191209.xyz:25888/huya/26355866
湄公河大案,http://h.20191209.xyz:25888/huya/30080245
星汉灿烂,http://h.20191209.xyz:25888/huya/11336591
洗冤录,http://h.20191209.xyz:25888/huya/29465851
一起同过窗,http://h.20191209.xyz:25888/huya/30080228
盗墓笔记,http://h.20191209.xyz:25888/huya/11352912
三体,http://h.20191209.xyz:25888/huya/11352954
亲爱的热爱的,http://h.20191209.xyz:25888/huya/29982671
怒海潜沙,http://h.20191209.xyz:25888/huya/11342415
画像师,http://h.20191209.xyz:25888/huya/11601962
开端,http://h.20191209.xyz:25888/huya/11342397
良心医疗剧,http://h.20191209.xyz:25888/huya/11352890
鬼吹灯,http://h.20191209.xyz:25888/huya/11352883
大瓜,http://h.20191209.xyz:25888/huya/11342436
怒晴湘西,http://h.20191209.xyz:25888/huya/11602075
打工姐妹花,http://h.20191209.xyz:25888/huya/21059564
扫黄先锋,http://h.20191209.xyz:25888/huya/29465855
红色经典,http://h.20191209.xyz:25888/huya/11602076
青岛往事,http://h.20191209.xyz:25888/huya/11342434
创世纪,http://h.20191209.xyz:25888/huya/29465852
妙手仁心,http://h.20191209.xyz:25888/huya/29465853
特战荣耀,http://h.20191209.xyz:25888/huya/30080252
笑看风云,http://h.20191209.xyz:25888/huya/29465858
包蛋超人,http://h.20191209.xyz:25888/huya/11342400
传闻中的陈芊芊,http://h.20191209.xyz:25888/huya/21059608
双面胶,http://h.20191209.xyz:25888/huya/11352956
宝总与王小姐,http://h.20191209.xyz:25888/huya/21059580
国风动画,http://h.20191209.xyz:25888/huya/30080242
编辑部的故事,http://h.20191209.xyz:25888/huya/21059591
外科风云,http://h.20191209.xyz:25888/huya/29982672
超级英雄,http://h.20191209.xyz:25888/huya/29982666
有翡,http://h.20191209.xyz:25888/huya/29982668
天天有喜,http://h.20191209.xyz:25888/huya/26355849
梦中的那片海,http://h.20191209.xyz:25888/huya/26355765
神探夏洛克,http://h.20191209.xyz:25888/huya/26355792
星球大战,http://h.20191209.xyz:25888/huya/30080234
陆贞传奇,http://h.20191209.xyz:25888/huya/29982670
王子变青蛙,http://h.20191209.xyz:25888/huya/11601964
顾晓梦,http://h.20191209.xyz:25888/huya/21059605
草莽英雄,http://h.20191209.xyz:25888/huya/11602042
孙先生,http://h.20191209.xyz:25888/huya/26355821
斗罗大陆,http://h.20191209.xyz:25888/huya/11352892
王艳,http://h.20191209.xyz:25888/huya/11342420
星际迷航,http://h.20191209.xyz:25888/huya/30080232
民调局异闻录,http://h.20191209.xyz:25888/huya/26355820
瑶山,http://h.20191209.xyz:25888/huya/11342392
超异能族,http://h.20191209.xyz:25888/huya/21059586
无心法师,http://h.20191209.xyz:25888/huya/30080233
熊出没,http://h.20191209.xyz:25888/huya/11342438
启航,http://h.20191209.xyz:25888/huya/30080248
动画,#genre#
童话经典·蜡笔小新欢乐多,http://h.20191209.xyz:25888/huya/30362138  
柯南剧场版,http://h.20191209.xyz:25888/huya/30080236  
黑子的篮球3,http://h.20191209.xyz:25888/huya/30080253  
迪迦奥特曼,http://h.20191209.xyz:25888/huya/30080215  
仙逆,http://h.20191209.xyz:25888/huya/30080215  
不良人6,http://h.20191209.xyz:25888/huya/30080218  
全职猎人,http://h.20191209.xyz:25888/huya/30080254  
黑子的篮球3,http://h.20191209.xyz:25888/huya/30080253  
天澜魔法高中,http://h.20191209.xyz:25888/huya/26355772  
迪士尼！超经典动画电影,http://h.20191209.xyz:25888/huya/30080256  
民调局异闻录,http://h.20191209.xyz:25888/huya/26355820  
地灵曲,http://h.20191209.xyz:25888/huya/30080216  
武魂世界,http://h.20191209.xyz:25888/huya/30357181  
网球王子,http://h.20191209.xyz:25888/huya/11352882  
国漫打戏天花板,http://h.20191209.xyz:25888/huya/11352869  
成龍历险记,http://h.20191209.xyz:25888/huya/11352946  
_blue胖,http://h.20191209.xyz:25888/huya/11601963  
七龍珠改,http://h.20191209.xyz:25888/huya/11601966  
一念斩千魔,http://h.20191209.xyz:25888/huya/21059592  
魔法少女,http://h.20191209.xyz:25888/huya/21059587  
一人之上,http://h.20191209.xyz:25888/huya/11602065  
编辑部的故事,http://h.20191209.xyz:25888/huya/21059591  
刘关张三活宝,http://h.20191209.xyz:25888/huya/29465871  
红娘妖狐,http://h.20191209.xyz:25888/huya/11352967  
灵界侦探浦饭幽助,http://h.20191209.xyz:25888/huya/11602034  
假面骑士龙骑,http://h.20191209.xyz:25888/huya/11352918  
综艺,#genre#


易中天,http://h.20191209.xyz:25888/huya/11602032
五哈,http://h.20191209.xyz:25888/huya/30080247
维达人,http://h.20191209.xyz:25888/huya/880219
水晶awa,http://h.20191209.xyz:25888/huya/30080247
王纪超人,http://h.20191209.xyz:25888/huya/21059551
-若凌Provence-,http://h.20191209.xyz:25888/huya/11352955
脱口秀,http://h.20191209.xyz:25888/huya/11352875
封神英雄,http://h.20191209.xyz:25888/huya/30080246
RM跑男,http://h.20191209.xyz:25888/huya/11336725
青环2,http://h.20191209.xyz:25888/huya/30080243
刘小光,http://h.20191209.xyz:25888/huya/11352938
脱口秀大会4,http://h.20191209.xyz:25888/huya/29465870
奔跑家族,http://h.20191209.xyz:25888/huya/29465869
宋小宝,http://h.20191209.xyz:25888/huya/11352907
天赐5,http://h.20191209.xyz:25888/huya/30080249
于谦吴京何猷君,http://h.20191209.xyz:25888/huya/29982647
offer1,http://h.20191209.xyz:25888/huya/30080237
还我瓢瓢拳,http://h.20191209.xyz:25888/huya/21059578


虎牙,#genre#

电影_星爷,http://h.20191209.xyz:25888/huya/11342412
电影_英叔,http://h.20191209.xyz:25888/huya/11342421
电影_发哥,http://h.20191209.xyz:25888/huya/11342387
电影_成龙,http://h.20191209.xyz:25888/huya/11342386
电影_王晶,http://h.20191209.xyz:25888/huya/11602058
电影_沈腾,http://h.20191209.xyz:25888/huya/11601968
电影_黄渤,http://h.20191209.xyz:25888/huya/11352876
电影_强森,http://h.20191209.xyz:25888/huya/21059581
